,fors2name,zobs,Nc,Ns,Nm,funcmin_c,funcmin_m,funcmin_s,MAH_lgmO,MAH_logtc,MAH_early_index,MAH_late_index,MS_lgmcrit,MS_lgy_at_mcrit,MS_indx_lo,MS_indx_hi,MS_tau_dep,Q_lg_qt,Q_qlglgdt,Q_lg_drop,Q_lg_rejuv,AV,UV_BUMP,PLAW_SLOPE,SCALEF
273,SPEC439,0.29599,1377,1369,8,393193.55966493237,191.02696095162625,786196.0923689131,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.1516148921884637,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
274,SPEC440,0.68784,1368,1359,9,717973.9713861373,2135.166759868306,1433812.7760124062,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.1359141500344826,1.0,-0.35,1.0
275,SPEC441,0.29001,1264,1255,9,1916829.2674539885,256.4527789934066,3833402.082128984,13.841964008249375,0.057482722430744704,3.9263276908770077,0.6778099333256286,11.750008688804204,-0.9660947969773368,0.7675790170534953,-1.0557501365818516,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.00022281505287451966,1.0,0.0,1.0
276,SPEC442,0.81354,1205,1196,9,554642.9567372571,779.1066940774583,1108506.8067804368,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.0,1.0,0.0,1.0
277,SPEC443,0.44856,1053,1045,8,405914.646561247,454.1418823532394,811375.1512401408,13.103427523629213,0.060000000000000005,4.0,0.5,12.173914652538041,-0.986194016659798,1.25,-1.25,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0110446746038821,-0.004831422101929152,1.0
278,SPEC444,0.46992,1253,1244,9,31007.304813266233,64.36111418615795,61950.24851234631,12.449310688739164,0.060000000000000005,3.4209949514940674,1.5,12.25,-0.75,1.25,-1.0814104021791504,2.25,1.1,-0.60725,-0.91773,-0.212307,0.4228653664675808,1.075243818398083,-0.006200014421839125,1.0
279,SPEC445,0.6897,1442,1433,9,249001.10917606007,1497.6170937545867,496504.60125836555,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,0.3613301397079918,1.0,-0.35,1.0
280,SPEC446,0.29278,1501,1492,9,1497775.7648359407,1688.4129431557108,2993863.116728726,13.998235842220241,0.040038744364037544,1.0,1.5,11.750281679419112,-1.249744237765104,0.75,-1.1308721033643003,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
281,SPEC447,0.29278,1518,1509,9,1263516.6743738549,476.8833121342404,2526556.4654355757,12.05213180033433,0.060000000000000005,4.0,1.5,12.05575615673159,-0.9639329311341059,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
282,SPEC448,0.437,1791,1782,9,883884.9371665221,190.70919037222032,1767579.1651426721,13.335031593537565,0.060000000000000005,3.6566362545426876,1.3337373195039877,11.754347727432481,-1.25,0.8243183173283819,-0.75,2.249988920568023,1.1,-0.60725,-0.91773,-0.212307,0.0018733850144570599,1.0000016439878086,0.0,1.0
283,SPEC449,0.67435,1413,1404,9,411967.3978777364,4786.724553437706,819148.0712020352,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.06781771631471475,3.0,-0.35,1.0
284,SPEC450,0.67412,1511,1502,9,450481.4178306174,1996.9503858243143,898965.8852754105,14.0,0.060000000000000005,3.9791972569057035,1.1086887830639205,12.25,-0.75,0.7500000000014331,-0.75,2.2408947275756734,1.1,-0.60725,-0.91773,-0.212307,0.3325427541620915,1.1678891690927684,-0.34352469014119646,1.0
285,SPEC451,1.00316,1795,1787,8,8723676.404241966,147.94840323931697,17447204.860080693,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.0,1.0,0.0,1.0
286,SPEC452,0.45041,1726,1717,9,55052.5241141378,42.949796695957374,110062.09843157964,14.0,0.04,2.963804293061252,1.3674703059408881,11.778450456538712,-0.9870042009334059,0.75,-1.2498775583177042,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
287,SPEC453,0.20403,1793,1784,9,1115662.726887324,8883.626876072369,2222441.8268985753,12.101708702293536,0.04798398457238414,1.0048411221208842,1.5,11.876092908985976,-0.7780681208267745,0.7500000088263483,-0.75,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
288,SPEC454,0.43879,1593,1584,9,430496.5662174258,121.03446973849952,860872.0979651131,12.316761012819134,0.060000000000000005,4.0,1.5,12.217291830704479,-0.7543297541994534,1.25,-1.25,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,-0.011573017557598772,1.0
289,SPEC455,0.11549,1800,1791,9,23158.933061392498,182.70682101727007,46135.15930176772,11.964121778199486,0.05148188961522508,2.495811830392613,1.0021302237635958,12.112119711386153,-0.9268399119406826,0.9710074521173996,-0.9979401549474514,1.9994030742386355,1.0162153365640143,-0.60725,-1.1177299999867842,-0.11230699999999999,1.0191772363018738,1.9804626015004465,0.0,1.0
290,SPEC456,0.43894,1377,1369,8,13174885.093460107,27.907425883428388,26349742.27949433,13.975691279786837,0.04090626358500701,1.0076290655825255,0.6127251277536766,11.757689033305684,-0.8056792687351828,0.7522692738722572,-1.118648538356559,2.249144802401933,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
291,SPEC457,0.45191,1457,1449,8,163189.78607105432,163.33208854008046,326216.24005356856,13.950521497524505,0.060000000000000005,4.0,0.5001849818127689,11.968022195452738,-0.75,0.7542827861717627,-1.0747983134648307,2.2366358749222592,1.1,-0.60725,-0.91773,-0.212307,0.29838879872334384,1.0031135656764154,-0.0071862938462525896,1.0
292,SPEC458,0.53435,1910,1901,9,41356.38489747943,33.62217148499106,82679.14762347387,12.484447472933383,0.060000000000000005,3.730721642883186,1.5,12.25,-0.75,1.1282594951623244,-0.7632519111596842,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
293,SPEC459,0.44916,1385,1377,8,28056.97028111966,298.2393731352316,55815.70118910408,13.58773723740536,0.058159774349228394,3.9475001757745627,0.9865843954716087,11.75000013771323,-1.25,0.7877336465470083,-0.7534036429088578,2.25,1.1,-0.60725,-0.91773,-0.212307,0.023063819140020952,1.0280584209490313,0.0,1.0
294,SPEC460,0.68834,1701,1693,8,240265.7016511562,1351.5730980445949,479179.8302042678,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.39601213662575163,3.0,-0.35,1.0
295,SPEC461,0.13826,1520,1511,9,655983.4616416914,365.73699547349787,1311601.1862879093,12.167253824321156,0.05913976770921734,3.3770780010510686,1.3823343320870793,12.25,-1.2086372695251182,1.0937199129716655,-1.1163774036950278,2.1439993544805223,0.9555125030125433,-0.40944329986722827,-1.1177300000000001,-0.11230699999999999,0.0,1.4236992968159323,0.0,1.0
296,SPEC462,0.92208,1782,1774,8,259681.17995647498,245.62539675697985,519116.734516193,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.9441828949561853,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.15571287064597353,1.0,-0.35,1.0
297,SPEC463,0.48424,1642,1634,8,43213.829286972374,25.304986796299968,86402.35358714845,12.741761406314225,0.060000000000000005,4.0,1.4670143114174612,12.25,-0.783836623130373,0.826936674136593,-0.75,1.8789904276397325,1.1,-0.60725,-0.91773,-0.212307,1.2865376111519642,2.5173175810796553,-0.004932180914767849,1.0
298,SPEC464,0.53971,1618,1609,9,102091.77099450493,1005.9577500868293,203177.58423892304,12.504558466604866,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-1.1481274265316992,1.75,1.1,-0.60725,-0.91773,-0.212307,0.14576245335422805,2.71943846903777,0.0,1.0
299,SPEC465,0.11764,1653,1644,9,135515.22371373876,35.990777019348386,270994.45665045816,11.97051827573599,0.060000000000000005,2.6253373340789845,1.496429942164099,12.051983406262408,-1.0705341509276336,1.25,-1.03655087190898,2.0199478869622727,0.9438592313441251,-0.4491643978429254,-1.1177300000000001,-0.11230699999999999,0.640852483686601,1.9449712930942231,-0.35,1.0
300,SPEC466,0.4506,1852,1843,9,6281371.017684488,2373.1033181658972,12560368.93205081,14.0,0.04,3.999606240241928,0.5,12.180119306181348,-0.757405353013807,0.75,-1.2471709644277185,2.176643306103291,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
301,SPEC467,0.35129,1635,1626,9,8834098.92268642,6663.731226201381,17661534.11414664,12.565216363421941,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,3.0,-0.35,1.0
302,SPEC468,0.4512,1762,1753,9,2933701.3620370203,143.22621875708302,5867259.497855283,13.181448882491113,0.060000000000000005,3.7718438176630764,1.3806431147856286,11.867819220139493,-1.1438589850842393,0.8103512132879263,-0.75,2.249999966097434,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
303,SPEC469,0.45265,1762,1754,8,97617.12428630146,1216.3732414267597,194017.87533117615,12.517828389864189,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.7310734633041761,1.0,-0.35,1.0
304,SPEC470,0.43437,1631,1622,9,238232.5462860644,107.34129317749729,476357.7512789513,12.128432041178865,0.060000000000000005,3.0660397766457823,1.5,12.122935660926771,-0.8135935767761564,0.9981893523362406,-1.2256100353011077,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
305,SPEC471,0.50403,1791,1782,9,42721.87728999903,2238.218437544911,83205.53614245314,13.999930386341967,0.060000000000000005,4.0,1.4827460833009762,11.785322190007777,-0.952190703516662,0.75,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
306,SPEC472,0.50412,1890,1881,9,10927.666655359999,396.59997946149986,21458.7333312585,12.412356487571003,0.060000000000000005,2.7972631476477097,1.5,12.161303304525534,-0.7662828422709761,1.0997657157506795,-0.7507790542265949,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
307,SPEC474,0.28947,1698,1689,9,1075337.0675936537,357.0714174060564,2150317.063769901,11.67818948554299,0.060000000000000005,2.886245918876637,1.5,11.818161365620318,-0.7673187186420429,1.2270232234625802,-0.9100610222419401,1.9444681973148168,1.099998571325296,-0.6072496139134309,-0.91773,-0.23593878079751424,2.4977669482292213e-07,2.2304096420697617,0.0,1.0
308,SPEC475,0.50467,1470,1461,9,12134.84220769362,576.0446817085643,23693.639733678676,12.74538838286092,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.4921865830977633,3.0,-0.35,1.0
309,SPEC476,0.21748,1376,1367,9,591508.5445746562,46190.23778668393,1136826.8513626284,13.846528583141584,0.050490122643336355,1.1561300889601982,0.7057648143017609,11.890440083649706,-0.8498458837132641,0.7616441529758814,-0.9134179415760851,2.2361550675267314,1.1,-0.60725,-0.91773,-0.11230699999999999,7.337885711622838e-05,1.0,0.0,1.0
310,SPEC477,0.11575,1939,1930,9,222750.13033482057,615.0296366754386,444885.2310329657,12.5423055831908,0.060000000000000005,2.9703925374571,1.1512294763200086,11.750101001488696,-1.2498859067284256,0.9466977251426195,-1.2499835325675772,2.0798537135173287,1.0813261468844395,-0.6006443074941196,-1.1177300000000001,-0.11523681751632957,0.019310764218819203,1.7056053226137764,-0.35,1.0
311,SPEC478,0.35125,1534,1525,9,787155.0501236122,167.17565383246546,1574142.9245933918,13.999919903371994,0.04,1.0,0.7257338262398597,11.75046527795205,-0.854183013244283,0.7500152082806579,-0.999641494268347,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
312,SPEC479,0.60496,1658,1649,9,42151.34457607864,38.502428860546225,84264.18672329673,12.729300996191077,0.058895878417149584,3.9998455807895357,1.4995654374323235,12.236349821284653,-0.7506600743651067,0.8917446038897276,-0.759695628493414,2.2499999666580233,1.1,-0.60725,-0.91773,-0.212307,0.7169475328126187,3.0,-0.004232478782208811,1.0
313,SPEC480,0.44658,1544,1535,9,197527.48028954974,292.4823868260555,394762.4781922734,12.47855521959582,0.060000000000000005,4.0,1.5,12.249744276876324,-0.7599514608495701,0.9787575121251574,-0.7502046310312237,2.249991394061846,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
314,SPEC481,0.76563,1600,1591,9,78567343.42025374,1003.6509457901093,157133683.1895617,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.06018057837038864,1.0312568635088262,-0.35,1.0
315,SPEC482,0.45241,1513,1504,9,281310.01339879585,588.6796612173899,562031.3471363743,12.14823647308688,0.060000000000000005,3.0657418523425983,1.5,11.934826578267193,-0.75,0.9844450082988613,-0.7501739760493482,2.2496912592120797,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,-0.008630803725798195,1.0
316,SPEC483,0.33,1893,1884,9,331214.95788321097,112.01455386429232,662317.9012125577,14.0,0.060000000000000005,1.0,1.5,11.75,-1.25,0.75,-1.150397988820922,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
317,SPEC488,0.11678,1962,1953,9,573595.1387947275,1652.3296176018312,1145537.9479718532,13.999637988581714,0.05999099087152361,1.0032869771332023,1.1992050232142843,11.758755289267876,-1.2479490769100023,0.7500000265307697,-0.835197636079716,1.9169378879742534,0.9,-0.6050458940318684,-0.9305258885527627,-0.12537793147786117,0.12497039182447242,1.0000001213285614,-0.35,1.0
318,SPEC490,0.2903,1917,1908,9,812048462.2473912,14551.142166770178,1624082373.3526156,14.0,0.04000122060423887,1.0,0.8466822714077122,11.75,-1.0132091050908507,0.75,-1.0257829202844153,2.2499997054316663,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
319,SPEC492,0.29203,1678,1669,9,350746.1597049985,5351.630475181542,696140.6889348155,13.993772046042979,0.04057545744340599,1.0,1.2096260099033096,11.75,-1.25,0.75,-0.9799820027686309,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
320,SPEC493,0.29362,1965,1956,9,1584352.5245473676,201350.5910714141,2967354.458023321,13.091376665963097,0.060000000000000005,1.1095575727072413,1.5,12.23853391005753,-0.9847203393186736,1.25,-0.75,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
321,SPEC494,0.29436,1912,1903,9,3224404.2377869883,8883.727535048862,6439924.748038928,13.95317510111758,0.040006384511086096,1.0,0.9587169142379255,11.75,-1.0012441315076672,0.7530585304169845,-0.9567571281646912,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
322,SPEC496,0.29068,1225,1216,9,3625346.673559344,288.22103786765325,7250405.12608082,13.717726174399367,0.05443207632634728,1.2132047406914954,0.5984089264843016,11.935402584190836,-0.7644343698575352,0.7840094165226565,-1.1084750461335244,2.210704508110063,1.0886600753283338,-0.6007898396693682,-0.9235941421880997,-0.12621474431658483,0.05940864255632688,1.1389817193534828,-0.02326556484641898,1.0
323,SPEC497,0.29458,1540,1531,9,12600415.102654971,7986.312850461493,25192843.892459482,13.300549393002644,0.05880098255063054,3.599612241711329,1.5,11.75108091158047,-1.056983704674341,0.8350072659626052,-0.7510184896283228,2.249061996516293,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0014321164563234716,1.0,0.0,1.0
324,SPEC499,0.41901,1690,1681,9,631759.3411692278,929.562033297878,1262589.1203051577,12.881073953091123,0.060000000000000005,3.1834218658649784,1.4912994619005382,12.078941043387205,-1.0213909043418508,0.8377027771426291,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,8.669510376112877e-07,1.0,0.0,1.0
325,SPEC500,0.29382,1453,1444,9,7729794.247295429,36679.71597815071,15422908.778612707,14.0,0.04000089468930861,1.0,1.2639241565838042,11.75,-1.2350819387146088,0.7510461423841236,-0.9495952773648727,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
326,SPEC501,0.29272,1753,1745,8,6124086.024314167,3886.6547187956094,12244285.393909538,13.9123403679011,0.04,1.0,0.9626095354702511,11.75,-1.044425199051364,0.7595008084235251,-0.9567336857343467,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
327,SPEC503,0.29159,1615,1606,9,1041660.5464340177,143.74099236971813,2083177.3518756656,13.998987454332653,0.04,1.0,0.6878081580854117,11.75,-0.9155184762705787,0.7500152457798618,-1.1360049393522689,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
328,SPEC504,0.29383,1688,1679,9,245385.86845126777,5578.573675511759,485193.1632270238,12.509650714009359,0.04170932745451757,1.0,1.2197590361107027,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.15558240727991815,0.7497205850799377,1.0,0.0,1.0
329,SPEC505,0.68657,1855,1846,9,4456583.472185862,2117.1391334113446,8911049.805238314,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.025291117037229513,3.0,-0.35,1.0
330,SPEC506,0.29297,1374,1366,8,3839925.592925055,1162.4914701836365,7678688.694379927,13.887510186281316,0.059999999999933,1.0770806243309037,0.6425361732284115,11.800811269434387,-0.8294677996949783,0.7644191798718386,-0.9689821982803046,2.2167694642656786,1.023269605503062,-0.5721469067640177,-1.0016426093668513,-0.11230699999999999,0.0,1.059586018802583,-0.009994036556062203,1.0
331,SPEC507,0.44596,1568,1560,8,9707622.574402565,45.89984050075673,19415199.24896463,14.0,0.060000000000000005,1.0,1.3058034794643547,11.75,-1.25,0.75,-1.25,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
332,SPEC508,0.44603,1569,1560,9,4750369.905007191,4410.042050510721,9496329.767963871,13.877915469690773,0.049580493559065436,1.0,1.5,11.75,-0.9455401728518981,0.75,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
333,SPEC509,0.29157,1930,1921,9,3101151064.8884892,51401.550297696616,6202250728.226681,13.730851067745787,0.060000000000000005,3.9746112368869637,0.737264957700913,12.067149777870032,-0.8036936129841811,0.7675066914126814,-0.75,2.2210029876048836,1.1,-0.60725,-0.91773,-0.11230699999999999,0.17773570925535245,1.0174650205375395,-0.006742933508377761,1.0
334,SPEC510,0.2935,1932,1923,9,1705613.72818592,123869.16370355504,3287358.292668285,13.507753598685946,0.060000000000000005,1.492364677570147,1.2721830561270546,12.215510065546422,-1.25,0.831938404387312,-0.7591000787051314,2.25,1.1,-0.60725,-0.91773,-0.14530309609858774,0.0,1.329708670343698,-0.06112258059936172,1.0
335,SPEC511,0.2929,1549,1540,9,153339.84014766684,146426.18260552344,160253.49768981023,13.384770359009824,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
336,SPEC512,0.29256,1935,1926,9,24061249.485672377,34351.28609489196,48088147.685249865,13.660632514746384,0.04,1.225706391855959,0.8255318252835558,11.848387463019538,-1.1079111464112295,0.7906694977171818,-0.75,2.2429137695364374,1.1,-0.60725,-0.91773,-0.12802257892439334,0.018654180337704915,1.157070717892853,-0.030881081309218305,1.0
337,SPEC513,0.28637,1811,1802,9,271028.5851780627,2712.1958833449085,539344.9744727806,13.999999936867525,0.040000196899621226,1.0,1.0831312843522007,11.75,-1.2187683565132235,0.75,-0.9132570314934587,2.25,1.1,-0.60725,-0.91773,-0.11230699999999999,0.0,1.0,0.0,1.0
338,SPEC516,0.07437,1673,1664,9,70005.50438590765,1496.4938966009975,138514.5148752143,11.821214028208246,0.060000000000000005,2.755120210720673,1.4603901963123527,11.845618016439849,-0.9772145016105609,1.1695451492569842,-1.0351069744789607,2.042101738979142,0.9426179530880245,-0.40725,-1.1177300000000001,-0.11230748579205393,0.3382162410796485,1.839013565555178,-0.35,1.0
339,SPEC517,0.1835,1766,1757,9,1023159.0852123365,62975.07357807854,1983343.0968465945,13.033187452539574,0.040004198365399986,1.516112033007503,1.5,11.882156724955893,-0.7716425869851083,0.8303987766097,-1.2285332059301146,2.25,0.9,-0.6048579488841479,-0.9300594093387471,-0.11230699999999999,0.0005328672666861133,1.2536924758747339,-1.7650757098450684e-09,1.0
340,SPEC518,0.29156,1928,1919,9,46346698.895080455,43796.274415592496,92649601.51574531,12.766581309631356,0.060000000000000005,4.0,1.5,12.25,-0.75,1.25,-0.75,1.75,1.1,-0.60725,-0.91773,-0.23076423995759957,0.0,2.184218151331416,-0.2585750266162904,1.0
341,SPEC519,0.44712,1959,1950,9,924244.1164758852,8772.975416512401,1839715.2575352578,14.0,0.04,3.2837026727133307,0.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
342,SPEC520,0.44624,1916,1908,8,2051357.5054731113,615.3930453609496,4102099.6179008614,14.0,0.060000000000000005,3.325664425357641,0.5,12.25,-0.75,0.75,-1.25,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
343,SPEC523,0.447,1665,1656,9,3491992.8155160453,4218.280720684867,6979767.350311406,13.95114458824425,0.060000000000000005,4.0,0.5,12.145714783197533,-0.7524894578991935,0.8749151651510947,-1.25,1.75,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
344,SPEC524,0.68695,1639,1631,8,1204861.9965657927,280.92264693292947,2409443.0704846526,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.41078481126338456,3.0,-0.35,1.0
345,SPEC525,0.3947,1470,1461,9,6472558.746700408,21498.88252162267,12923618.610879194,13.754127231543935,0.060000000000000005,1.0664757041692907,1.2336677602359745,11.930464104582128,-1.0322307786516116,0.763264680340499,-0.75,2.24797149362981,1.1,-0.60725,-0.91773,-0.212307,0.0,1.079008784898149,0.0,1.0
346,SPEC526,0.44701,1444,1435,9,130728.58881498972,73.08649010168068,261384.09113987777,14.0,0.05999873081279133,1.0475371589993527,0.5,12.24992008001679,-0.7500836439667498,0.7624967354125985,-1.017328287593695,2.1709242298350566,1.1,-0.60725,-0.91773,-0.212307,0.29024476255371595,1.0803574051147786,-0.29633870710605964,1.0
347,SPEC527,0.45081,1690,1681,9,485559.71084366785,12151.627219676151,958967.7944676596,12.860696465446162,0.057086662045895506,3.7655791447572717,1.4999987678551387,12.17068687593732,-1.2499453414097095,0.8406445562448348,-0.75,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
348,SPEC528,0.62839,1807,1799,8,398434.4975063753,501.8138136160456,796367.1811991346,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.1,-0.60725,-0.91773,-0.212307,0.4984667501416489,3.0,-0.35,1.0
349,SPEC529,0.43607,1787,1778,9,409397.0600098376,1304.085898682275,817490.034120993,14.0,0.05914951401037917,3.1928328813850975,0.5,12.25,-0.75,0.8356903342080072,-1.073110258268183,1.75,1.1,-0.60725,-0.91773,-0.212307,0.24724181050693794,3.0,-0.35,1.0
350,SPEC530,0.44892,1750,1741,9,98877.03283277553,5339.620283661486,192414.44538188956,13.926794237795503,0.05989949182844376,1.2533471458892518,0.5,12.239035547447445,-0.75,0.775700500429743,-0.7586946829295331,2.1419926377005245,1.1,-0.60725,-0.91773,-0.212307,0.3909211524257453,1.0,-0.1252595206488949,1.0
351,SPEC531,0.82328,946,937,9,21522.912669606787,727.8106756607827,42318.01466355279,13.999999996346526,0.060000000000000005,1.5265641128775334,1.4265435970390223,12.24999998679691,-0.7500000168565649,0.7643729605964806,-0.7500000258271606,2.166791238844556,1.0,-0.50725,-1.01773,-0.212307,0.05801591186182766,1.0,-0.1937871356704663,1.0
352,SPEC532,0.67486,1329,1320,9,297026.4703234053,96.64522889593904,593956.2954179146,13.75190416856753,0.04,3.813734993502279,0.5159164989359866,11.98293596989314,-0.75,0.75,-1.0691131908142752,2.182751467477373,1.1,-0.60725,-0.91773,-0.212307,0.2950292036842018,1.0,-0.03571142553926497,1.0
353,SPEC535,0.3766,1219,1211,8,356136.8651969462,48.114311002634125,712225.6160828897,13.998765624163571,0.04029185977163058,1.0,0.5320996274068973,11.758300338996408,-0.914792128205796,0.7500027016411378,-1.2345396140087461,2.25,1.1,-0.60725,-0.91773,-0.212307,0.0,1.0,0.0,1.0
354,SPEC536,0.20409,1356,1347,9,921454.7021398469,11.62185954738229,1842897.7824201463,11.888640278747525,0.04,2.625612185478908,1.3771184908500875,11.959465238789868,-0.9607932525827114,1.199110461403627,-0.9954895109100376,2.0205335024525763,0.9783740933117683,-0.60725,-1.1177300000000001,-0.11230699999999999,0.6894337855067119,2.039517141872196,0.0,1.0
355,SPEC537,1.60061,1298,1289,9,30703969.015652936,413.61221290961436,61407524.41909296,14.0,0.04,1.0,0.5,12.25,-0.75,0.7554320279081989,-0.8421367543791447,1.75,1.0,-0.50725,-1.01773,-0.212307,0.0,1.0,-0.0034072364811361605,1.0
356,SPEC539,0.0,1365,1356,9,inf,inf,3599345.5732496567,12.0,0.05,2.5,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,1.0
357,SPEC540,0.31104,1351,1342,9,1261049.7015551468,238.50379165797582,2521860.8993186355,12.087211988996907,0.060000000000000005,2.492927227271881,1.5,12.077953211412268,-1.25,1.25,-1.2361184071301747,2.0603965874894716,1.1,-0.60725,-0.91773,-0.20143255108001834,0.0,1.8916990439560801,0.0,1.0
358,SPEC541,0.10983,1360,1352,8,25372266.289762598,190.48551126892772,50744342.09401393,11.90479542205069,0.057138152080333446,2.7146304559653704,1.155019848027336,12.24250769688419,-1.2034869229708667,1.0685932510471206,-1.0316881874284554,2.0356072891782167,1.0887656154487844,-0.4667363237021528,-1.0988834269015173,-0.16961002897706343,0.0,1.8543901148690676,0.0,1.0
359,SPEC542,0.49122,1365,1356,9,666619.6749893873,1757.55007462063,1331481.799904154,13.993486833753977,0.05479181156381809,3.9994722643831224,1.493106158630261,12.249999973086442,-0.7640128144114472,0.7505898905242495,-0.751596239148364,2.1103406003708023,1.1,-0.60725,-0.91773,-0.212307,1.1990795981973128,3.0,-0.2076647339226268,1.0
360,SPEC543,0.23032,1204,1195,9,4854730.762776526,16.052504007002252,9709445.473049045,11.786636485612247,0.060000000000000005,2.2397784733316857,1.5,11.822459676311846,-1.1834134206667917,1.25,-1.0297395299604846,2.0609977777841766,1.1,-0.60725,-0.91773,-0.19430406376164486,0.0,1.768072135230307,0.0,1.0
361,SPEC544,0.77772,1020,1011,9,370486.1608183942,1458.8965709615834,739513.4250658269,14.0,0.060000000000000005,4.0,1.5,12.25,-0.75,0.75,-0.75,1.75,1.0,-0.50725,-1.01773,-0.212307,0.20385065679750106,1.0,-0.35,1.0
